"","asd_desc","agg_level_desc","year","crop","info","class_desc","domain_desc","unit_desc","commodity_desc","value"
"292","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM) ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",51.7
"293","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM) ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",76
"294","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM) ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",79
"295","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM) ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",64.4
"296","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM) ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",68
"297","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM) ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",50
"298","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM) ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",73.8
"299","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM) ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",77.6
"300","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM) ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",63.1
"301","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM) ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",66.5
"302","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",5000
"303","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",31000
"304","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",1e+05
"305","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",210000
"306","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",346000
"307","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",70
"308","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",81.5
"309","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",85.6
"310","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",78.9
"311","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",80.9
"312","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",70
"313","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",79
"314","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",84.8
"315","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",78.1
"316","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",80
"317","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",25000
"318","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",3000
"319","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",10000
"320","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",66000
"321","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",104000
"322","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",48
"323","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",18.7
"324","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",12.5
"325","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",18.5
"326","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",25
"327","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",46.2
"328","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",18.7
"329","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",11.4
"330","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",17.4
"331","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",23.6
"332","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",25000
"333","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",1000
"334","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",6800
"335","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",26200
"336","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",59000
"337","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",48
"338","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",16
"339","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",13.2
"340","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",18.2
"341","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",30.2
"342","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",46.2
"343","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",16
"344","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",12
"345","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",17.3
"346","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",28.8
"347","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",2000
"348","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",3200
"349","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",39800
"350","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","ACRES HARVESTED","SPRING, (EXCL DURUM)","TOTAL","ACRES","WHEAT",45000
"351","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",20
"352","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",10.9
"353","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",18.6
"354","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / ACRE","WHEAT",18.2
"355","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",20
"356","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",10
"357","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",17.5
"358","","STATE",1990,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","YIELD, MEASURED IN BU / NET PLANTED ACRE","SPRING, (EXCL DURUM)","TOTAL","BU / NET PLANTED ACRE","WHEAT",17
"359","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",375000
"360","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",87000
"361","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",139000
"362","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",319000
"363","","STATE",1990,"WHEAT, WINTER ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",920000
"364","","STATE",1990,"WHEAT, WINTER ","PRICE RECEIVED, MEASURED IN $ / BU","WINTER","TOTAL","$ / BU","WHEAT",2.54
"365","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",78
"366","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",93.4
"367","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",93.1
"368","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",58.5
"369","","STATE",1990,"WHEAT, WINTER ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",75
"370","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",74.8
"371","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",91.9
"372","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",91.6
"373","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",56.4
"374","","STATE",1990,"WHEAT, WINTER ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",72.5
"375","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, IRRIGATED ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",77000
"376","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, IRRIGATED ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",124000
"377","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, IRRIGATED ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",144000
"378","","STATE",1990,"WHEAT, WINTER, IRRIGATED ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",345000
"379","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, IRRIGATED ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",101.6
"380","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, IRRIGATED ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",102
"381","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, IRRIGATED ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",93.2
"382","","STATE",1990,"WHEAT, WINTER, IRRIGATED ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",98.2
"383","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",100.8
"384","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",100.8
"385","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",92.4
"386","","STATE",1990,"WHEAT, WINTER, IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",97.3
"387","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",375000
"388","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",10000
"389","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",15000
"390","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",175000
"391","","STATE",1990,"WHEAT, WINTER, NON-IRRIGATED ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",575000
"392","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",78
"393","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",30
"394","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",20
"395","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",30
"396","","STATE",1990,"WHEAT, WINTER, NON-IRRIGATED ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",61.1
"397","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",74.8
"398","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",27.8
"399","SOUTH CENTRAL","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",19
"400","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",28.3
"401","","STATE",1990,"WHEAT, WINTER, NON-IRRIGATED ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",58.2
"402","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",147000
"403","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",2500
"404","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",29500
"405","","STATE",1990,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",179000
"406","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",72.7
"407","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",24
"408","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",26.2
"409","","STATE",1990,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / ACRE","WINTER","TOTAL","BU / ACRE","WHEAT",64.4
"410","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",69.8
"411","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",24
"412","EAST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",24.7
"413","","STATE",1990,"WHEAT, WINTER, NON-IRRIGATED, CONTINUOUS CROP ","YIELD, MEASURED IN BU / NET PLANTED ACRE","WINTER","TOTAL","BU / NET PLANTED ACRE","WHEAT",61.7
"414","NORTH","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",228000
"415","SOUTHWEST","AGRICULTURAL DISTRICT",1990,"WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW ","ACRES HARVESTED","WINTER","TOTAL","ACRES","WHEAT",7500
