"","asd_desc","agg_level_desc","year","crop","info","class_desc","domain_desc","unit_desc","commodity_desc","value"
"315","","NATIONAL",2015,"BEANS, DRY EDIBLE, GREAT NORTHERN ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, GREAT NORTHERN","TOTAL","LB / ACRE","BEANS",2163
"316","","NATIONAL",2015,"BEANS, DRY EDIBLE, INCL CHICKPEAS ","ACRES HARVESTED","DRY EDIBLE, INCL CHICKPEAS","TOTAL","ACRES","BEANS",NA
"317","","NATIONAL",2015,"BEANS, DRY EDIBLE, INCL CHICKPEAS ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, INCL CHICKPEAS","TOTAL","LB / ACRE","BEANS",1759
"318","","NATIONAL",2015,"BEANS, DRY EDIBLE, LIGHT, RED, KIDNEY ","ACRES HARVESTED","DRY EDIBLE, LIGHT, RED, KIDNEY","TOTAL","ACRES","BEANS",59900
"319","","NATIONAL",2015,"BEANS, DRY EDIBLE, LIGHT, RED, KIDNEY ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, LIGHT, RED, KIDNEY","TOTAL","LB / ACRE","BEANS",2043
"320","","NATIONAL",2015,"BEANS, DRY EDIBLE, LIMA, BABY ","ACRES HARVESTED","DRY EDIBLE, LIMA, BABY","TOTAL","ACRES","BEANS",8900
"321","","NATIONAL",2015,"BEANS, DRY EDIBLE, LIMA, BABY ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, LIMA, BABY","TOTAL","LB / ACRE","BEANS",2506
"322","","NATIONAL",2015,"BEANS, DRY EDIBLE, LIMA, LARGE ","ACRES HARVESTED","DRY EDIBLE, LIMA, LARGE","TOTAL","ACRES","BEANS",10500
"323","","NATIONAL",2015,"BEANS, DRY EDIBLE, LIMA, LARGE ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, LIMA, LARGE","TOTAL","LB / ACRE","BEANS",2448
"324","","NATIONAL",2015,"BEANS, DRY EDIBLE, NAVY ","ACRES HARVESTED","DRY EDIBLE, NAVY","TOTAL","ACRES","BEANS",229200
"325","","NATIONAL",2015,"BEANS, DRY EDIBLE, NAVY ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, NAVY","TOTAL","LB / ACRE","BEANS",1990
"326","","NATIONAL",2015,"BEANS, DRY EDIBLE, OTHER ","ACRES HARVESTED","DRY EDIBLE, OTHER","TOTAL","ACRES","BEANS",71700
"327","","NATIONAL",2015,"BEANS, DRY EDIBLE, OTHER ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, OTHER","TOTAL","LB / ACRE","BEANS",1987
"328","","NATIONAL",2015,"BEANS, DRY EDIBLE, PINK ","ACRES HARVESTED","DRY EDIBLE, PINK","TOTAL","ACRES","BEANS",19100
"329","","NATIONAL",2015,"BEANS, DRY EDIBLE, PINK ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, PINK","TOTAL","LB / ACRE","BEANS",1780
"330","","NATIONAL",2015,"BEANS, DRY EDIBLE, PINTO ","ACRES HARVESTED","DRY EDIBLE, PINTO","TOTAL","ACRES","BEANS",564000
"331","","NATIONAL",2015,"BEANS, DRY EDIBLE, PINTO ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, PINTO","TOTAL","LB / ACRE","BEANS",1685
"332","","NATIONAL",2015,"BEANS, DRY EDIBLE, SMALL, RED ","ACRES HARVESTED","DRY EDIBLE, SMALL, RED","TOTAL","ACRES","BEANS",52900
"333","","NATIONAL",2015,"BEANS, DRY EDIBLE, SMALL, RED ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, SMALL, RED","TOTAL","LB / ACRE","BEANS",2091
"334","","NATIONAL",2015,"BEANS, DRY EDIBLE, SMALL, WHITE ","ACRES HARVESTED","DRY EDIBLE, SMALL, WHITE","TOTAL","ACRES","BEANS",5100
"335","","NATIONAL",2015,"BEANS, DRY EDIBLE, SMALL, WHITE ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE, SMALL, WHITE","TOTAL","LB / ACRE","BEANS",2255
"336","","NATIONAL",2015,"CANOLA ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","CANOLA",NA
"337","","NATIONAL",2015,"CANOLA ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","CANOLA",15.6
"338","","NATIONAL",2015,"CANOLA ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","CANOLA",1679
"339","","NATIONAL",2015,"CHICKPEAS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","CHICKPEAS",202300
"340","","NATIONAL",2015,"CHICKPEAS ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","CHICKPEAS",28.7
"341","","NATIONAL",2015,"CHICKPEAS ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","CHICKPEAS",1242
"342","","NATIONAL",2015,"CHICKPEAS, LARGE ","ACRES HARVESTED","LARGE","TOTAL","ACRES","CHICKPEAS",130600
"343","","NATIONAL",2015,"CHICKPEAS, LARGE ","PRICE RECEIVED, MEASURED IN $ / CWT","LARGE","TOTAL","$ / CWT","CHICKPEAS",30.6
"344","","NATIONAL",2015,"CHICKPEAS, LARGE ","PRICE RECEIVED, MEASURED IN $ / CWT","LARGE","TOTAL","$ / CWT","CHICKPEAS",29.1
"345","","NATIONAL",2015,"CHICKPEAS, LARGE ","YIELD, MEASURED IN LB / ACRE","LARGE","TOTAL","LB / ACRE","CHICKPEAS",1230
"346","","NATIONAL",2015,"CHICKPEAS, SMALL ","ACRES HARVESTED","SMALL","TOTAL","ACRES","CHICKPEAS",71700
"347","","NATIONAL",2015,"CHICKPEAS, SMALL ","PRICE RECEIVED, MEASURED IN $ / CWT","SMALL","TOTAL","$ / CWT","CHICKPEAS",25.1
"348","","NATIONAL",2015,"CHICKPEAS, SMALL ","PRICE RECEIVED, MEASURED IN $ / CWT","SMALL","TOTAL","$ / CWT","CHICKPEAS",21.6
"349","","NATIONAL",2015,"CHICKPEAS, SMALL ","YIELD, MEASURED IN LB / ACRE","SMALL","TOTAL","LB / ACRE","CHICKPEAS",1264
"350","","NATIONAL",2015,"CORN, GRAIN ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","CORN",NA
"351","","NATIONAL",2015,"CORN, GRAIN ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","CORN",3.61
"352","","NATIONAL",2015,"CORN, GRAIN ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","CORN",3.71
"353","","NATIONAL",2015,"CORN, GRAIN ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","CORN",168.4
"354","","NATIONAL",2015,"CORN, SILAGE ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","CORN",NA
"355","","NATIONAL",2015,"CORN, SILAGE ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","CORN",20.4
"356","","NATIONAL",2015,"COTTON ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","COTTON",NA
"357","","NATIONAL",2015,"COTTON ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","COTTON",0.645
"358","","NATIONAL",2015,"COTTON ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","COTTON",766
"359","","NATIONAL",2015,"COTTON, COTTONSEED ","PRICE RECEIVED, MEASURED IN $ / TON","COTTONSEED","TOTAL","$ / TON","COTTON",227
"360","","NATIONAL",2015,"COTTON, PIMA ","ACRES HARVESTED","PIMA","TOTAL","ACRES","COTTON",154900
"361","","NATIONAL",2015,"COTTON, PIMA ","PRICE RECEIVED, MEASURED IN $ / LB","PIMA","TOTAL","$ / LB","COTTON",1.18
"362","","NATIONAL",2015,"COTTON, PIMA ","YIELD, MEASURED IN LB / ACRE","PIMA","TOTAL","LB / ACRE","COTTON",1342
"363","","NATIONAL",2015,"COTTON, UPLAND ","ACRES HARVESTED","UPLAND","TOTAL","ACRES","COTTON",NA
"364","","NATIONAL",2015,"COTTON, UPLAND ","PRICE RECEIVED, MEASURED IN $ / LB","UPLAND","TOTAL","$ / LB","COTTON",0.612
"365","","NATIONAL",2015,"COTTON, UPLAND ","PRICE RECEIVED, MEASURED IN $ / LB","UPLAND","TOTAL","$ / LB","COTTON",0.619
"366","","NATIONAL",2015,"COTTON, UPLAND ","YIELD, MEASURED IN LB / ACRE","UPLAND","TOTAL","LB / ACRE","COTTON",755
"367","","NATIONAL",2015,"FIELD CROP TOTALS, PRINCIPAL, INCL POTATOES ","ACRES HARVESTED","PRINCIPAL, INCL POTATOES","TOTAL","ACRES","FIELD CROP TOTALS",NA
"368","","NATIONAL",2015,"FLAXSEED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","FLAXSEED",456000
"369","","NATIONAL",2015,"FLAXSEED ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","FLAXSEED",8.95
"370","","NATIONAL",2015,"FLAXSEED ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","FLAXSEED",10.6
"371","","NATIONAL",2015,"FLAXSEED ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","FLAXSEED",22.1
"372","","NATIONAL",2015,"HAY, (EXCL ALFALFA) ","ACRES HARVESTED","(EXCL ALFALFA)","TOTAL","ACRES","HAY",NA
"373","","NATIONAL",2015,"HAY, (EXCL ALFALFA) ","PRICE RECEIVED, MEASURED IN $ / TON","(EXCL ALFALFA)","TOTAL","$ / TON","HAY",121
"374","","NATIONAL",2015,"HAY, (EXCL ALFALFA) ","YIELD, MEASURED IN TONS / ACRE","(EXCL ALFALFA)","TOTAL","TONS / ACRE","HAY",2.06
"375","","NATIONAL",2015,"HAY, ALFALFA ","ACRES HARVESTED","ALFALFA","TOTAL","ACRES","HAY",NA
"376","","NATIONAL",2015,"HAY, ALFALFA ","PRICE RECEIVED, MEASURED IN $ / TON","ALFALFA","TOTAL","$ / TON","HAY",158
"377","","NATIONAL",2015,"HAY, ALFALFA ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAY",3.32
"378","","NATIONAL",2015,"HAY ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","HAY",NA
"379","","NATIONAL",2015,"HAY ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","HAY",145
"380","","NATIONAL",2015,"HAY ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","HAY",151
"381","","NATIONAL",2015,"HAY ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","HAY",2.47
"382","","NATIONAL",2015,"HAY & HAYLAGE, (EXCL ALFALFA) ","ACRES HARVESTED","(EXCL ALFALFA)","TOTAL","ACRES","HAY & HAYLAGE",NA
"383","","NATIONAL",2015,"HAY & HAYLAGE, (EXCL ALFALFA) ","YIELD, MEASURED IN TONS / ACRE, DRY BASIS","(EXCL ALFALFA)","TOTAL","TONS / ACRE, DRY BASIS","HAY & HAYLAGE",2.16
"384","","NATIONAL",2015,"HAY & HAYLAGE, ALFALFA ","ACRES HARVESTED","ALFALFA","TOTAL","ACRES","HAY & HAYLAGE",NA
"385","","NATIONAL",2015,"HAY & HAYLAGE, ALFALFA ","YIELD, MEASURED IN TONS / ACRE, DRY BASIS","ALFALFA","TOTAL","TONS / ACRE, DRY BASIS","HAY & HAYLAGE",3.72
"386","","NATIONAL",2015,"HAY & HAYLAGE ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","HAY & HAYLAGE",NA
"387","","NATIONAL",2015,"HAY & HAYLAGE ","YIELD, MEASURED IN TONS / ACRE, DRY BASIS","ALL CLASSES","TOTAL","TONS / ACRE, DRY BASIS","HAY & HAYLAGE",2.8
"388","","NATIONAL",2015,"HAYLAGE, (EXCL ALFALFA) ","ACRES HARVESTED","(EXCL ALFALFA)","TOTAL","ACRES","HAYLAGE",NA
"389","","NATIONAL",2015,"HAYLAGE, (EXCL ALFALFA) ","YIELD, MEASURED IN TONS / ACRE","(EXCL ALFALFA)","TOTAL","TONS / ACRE","HAYLAGE",6.38
"390","","NATIONAL",2015,"HAYLAGE, ALFALFA ","ACRES HARVESTED","ALFALFA","TOTAL","ACRES","HAYLAGE",NA
"391","","NATIONAL",2015,"HAYLAGE, ALFALFA ","YIELD, MEASURED IN TONS / ACRE","ALFALFA","TOTAL","TONS / ACRE","HAYLAGE",7.24
"392","","NATIONAL",2015,"HAYLAGE ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","HAYLAGE",NA
"393","","NATIONAL",2015,"HAYLAGE ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","HAYLAGE",6.94
"394","","NATIONAL",2015,"HOPS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","HOPS",43633
"395","","NATIONAL",2015,"HOPS ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","HOPS",4.38
"396","","NATIONAL",2015,"HOPS ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","HOPS",1807
"397","","NATIONAL",2015,"LENTILS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","LENTILS",475000
"398","","NATIONAL",2015,"LENTILS ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","LENTILS",31
"399","","NATIONAL",2015,"LENTILS ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","LENTILS",28.6
"400","","NATIONAL",2015,"LENTILS ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","LENTILS",1108
"401","","NATIONAL",2015,"MAPLE SYRUP ","PRICE RECEIVED, MEASURED IN $ / GALLON","ALL CLASSES","TOTAL","$ / GALLON","MAPLE SYRUP",36.7
"402","","NATIONAL",2015,"MAPLE SYRUP ","YIELD, MEASURED IN GALLONS / TAP","ALL CLASSES","TOTAL","GALLONS / TAP","MAPLE SYRUP",0.287
"403","","NATIONAL",2015,"MILLET, PROSO ","ACRES HARVESTED","PROSO","TOTAL","ACRES","MILLET",418000
"404","","NATIONAL",2015,"MILLET, PROSO ","PRICE RECEIVED, MEASURED IN $ / BU","PROSO","TOTAL","$ / BU","MILLET",2.93
"405","","NATIONAL",2015,"MILLET, PROSO ","YIELD, MEASURED IN BU / ACRE","PROSO","TOTAL","BU / ACRE","MILLET",33.9
"406","","NATIONAL",2015,"MINT, PEPPERMINT, OIL ","ACRES HARVESTED","PEPPERMINT","TOTAL","ACRES","MINT",64900
"407","","NATIONAL",2015,"MINT, PEPPERMINT, OIL ","PRICE RECEIVED, MEASURED IN $ / LB","PEPPERMINT","TOTAL","$ / LB","MINT",21.8
"408","","NATIONAL",2015,"MINT, PEPPERMINT, OIL ","YIELD, MEASURED IN LB / ACRE","PEPPERMINT","TOTAL","LB / ACRE","MINT",91
"409","","NATIONAL",2015,"MINT, SPEARMINT, OIL ","ACRES HARVESTED","SPEARMINT","TOTAL","ACRES","MINT",25800
"410","","NATIONAL",2015,"MINT, SPEARMINT, OIL ","PRICE RECEIVED, MEASURED IN $ / LB","SPEARMINT","TOTAL","$ / LB","MINT",18.3
"411","","NATIONAL",2015,"MINT, SPEARMINT, OIL ","YIELD, MEASURED IN LB / ACRE","SPEARMINT","TOTAL","LB / ACRE","MINT",114
"412","","NATIONAL",2015,"MUSTARD ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","MUSTARD",40100
"413","","NATIONAL",2015,"MUSTARD ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","MUSTARD",31.8
"414","","NATIONAL",2015,"MUSTARD ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","MUSTARD",671
"415","","NATIONAL",2015,"OATS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","OATS",NA
"416","","NATIONAL",2015,"OATS ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","OATS",2.12
"417","","NATIONAL",2015,"OATS ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","OATS",2.54
"418","","NATIONAL",2015,"OATS ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","OATS",70.2
"419","","NATIONAL",2015,"PEANUTS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","PEANUTS",NA
"420","","NATIONAL",2015,"PEANUTS ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","PEANUTS",0.193
"421","","NATIONAL",2015,"PEANUTS ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","PEANUTS",0.21
"422","","NATIONAL",2015,"PEANUTS ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","PEANUTS",3845
"423","","NATIONAL",2015,"PEAS, AUSTRIAN WINTER ","ACRES HARVESTED","AUSTRIAN WINTER","TOTAL","ACRES","PEAS",21000
"424","","NATIONAL",2015,"PEAS, AUSTRIAN WINTER ","PRICE RECEIVED, MEASURED IN $ / CWT","AUSTRIAN WINTER","TOTAL","$ / CWT","PEAS",21
"425","","NATIONAL",2015,"PEAS, AUSTRIAN WINTER ","YIELD, MEASURED IN LB / ACRE","AUSTRIAN WINTER","TOTAL","LB / ACRE","PEAS",1238
"426","","NATIONAL",2015,"PEAS, DRY EDIBLE ","ACRES HARVESTED","DRY EDIBLE","TOTAL","ACRES","PEAS",NA
"427","","NATIONAL",2015,"PEAS, DRY EDIBLE ","PRICE RECEIVED, MEASURED IN $ / CWT","DRY EDIBLE","TOTAL","$ / CWT","PEAS",12.8
"428","","NATIONAL",2015,"PEAS, DRY EDIBLE ","YIELD, MEASURED IN LB / ACRE","DRY EDIBLE","TOTAL","LB / ACRE","PEAS",1687
"429","","NATIONAL",2015,"PEAS, WRINKLED SEED ","PRICE RECEIVED, MEASURED IN $ / CWT","WRINKLED SEED","TOTAL","$ / CWT","PEAS",29.5
"430","","NATIONAL",2015,"RAPESEED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","RAPESEED",1100
"431","","NATIONAL",2015,"RAPESEED ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","RAPESEED",43.2
"432","","NATIONAL",2015,"RAPESEED ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","RAPESEED",1382
"433","","NATIONAL",2015,"RICE ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","RICE",NA
"434","","NATIONAL",2015,"RICE ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","RICE",12.2
"435","","NATIONAL",2015,"RICE ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","RICE",12.5
"436","","NATIONAL",2015,"RICE ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","RICE",7472
"437","","NATIONAL",2015,"RICE, LONG GRAIN ","ACRES HARVESTED","LONG GRAIN","TOTAL","ACRES","RICE",NA
"438","","NATIONAL",2015,"RICE, LONG GRAIN ","PRICE RECEIVED, MEASURED IN $ / CWT","LONG GRAIN","TOTAL","$ / CWT","RICE",11.2
"439","","NATIONAL",2015,"RICE, LONG GRAIN ","YIELD, MEASURED IN LB / ACRE","LONG GRAIN","TOTAL","LB / ACRE","RICE",7219
"440","","NATIONAL",2015,"RICE, MEDIUM GRAIN ","ACRES HARVESTED","MEDIUM GRAIN","TOTAL","ACRES","RICE",698000
"441","","NATIONAL",2015,"RICE, MEDIUM GRAIN ","YIELD, MEASURED IN LB / ACRE","MEDIUM GRAIN","TOTAL","LB / ACRE","RICE",8162
"442","","NATIONAL",2015,"RICE, MEDIUM-SHORT GRAIN ","PRICE RECEIVED, MEASURED IN $ / CWT","MEDIUM-SHORT GRAIN","TOTAL","$ / CWT","RICE",15.3
"443","","NATIONAL",2015,"RICE, SHORT GRAIN ","ACRES HARVESTED","SHORT GRAIN","TOTAL","ACRES","RICE",38000
"444","","NATIONAL",2015,"RICE, SHORT GRAIN ","YIELD, MEASURED IN LB / ACRE","SHORT GRAIN","TOTAL","LB / ACRE","RICE",7121
"445","","NATIONAL",2015,"RYE ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","RYE",365000
"446","","NATIONAL",2015,"RYE ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","RYE",6.5
"447","","NATIONAL",2015,"RYE ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","RYE",31.8
"448","","NATIONAL",2015,"SAFFLOWER ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SAFFLOWER",161100
"449","","NATIONAL",2015,"SAFFLOWER ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","SAFFLOWER",24.5
"450","","NATIONAL",2015,"SAFFLOWER ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","SAFFLOWER",1356
"451","","NATIONAL",2015,"SORGHUM, GRAIN ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SORGHUM",NA
"452","","NATIONAL",2015,"SORGHUM, GRAIN ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","SORGHUM",5.91
"453","","NATIONAL",2015,"SORGHUM, GRAIN ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","SORGHUM",7.29
"454","","NATIONAL",2015,"SORGHUM, GRAIN ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","SORGHUM",76
"455","","NATIONAL",2015,"SORGHUM, SILAGE ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SORGHUM",306000
"456","","NATIONAL",2015,"SORGHUM, SILAGE ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","SORGHUM",14.6
"457","","NATIONAL",2015,"SOYBEANS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SOYBEANS",NA
"458","","NATIONAL",2015,"SOYBEANS ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","SOYBEANS",8.95
"459","","NATIONAL",2015,"SOYBEANS ","PRICE RECEIVED, MEASURED IN $ / BU","ALL CLASSES","TOTAL","$ / BU","SOYBEANS",9.49
"460","","NATIONAL",2015,"SOYBEANS ","YIELD, MEASURED IN BU / ACRE","ALL CLASSES","TOTAL","BU / ACRE","SOYBEANS",48
"461","","NATIONAL",2015,"SUGARBEETS ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SUGARBEETS",NA
"462","","NATIONAL",2015,"SUGARBEETS ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","SUGARBEETS",47.2
"463","","NATIONAL",2015,"SUGARBEETS ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","SUGARBEETS",30.9
"464","","NATIONAL",2015,"SUGARCANE, SEED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SUGARCANE",43600
"465","","NATIONAL",2015,"SUGARCANE, SEED ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","SUGARCANE",35.9
"466","","NATIONAL",2015,"SUGARCANE, SUGAR ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SUGARCANE",831100
"467","","NATIONAL",2015,"SUGARCANE, SUGAR ","PRICE RECEIVED, MEASURED IN $ / TON","ALL CLASSES","TOTAL","$ / TON","SUGARCANE",31.2
"468","","NATIONAL",2015,"SUGARCANE, SUGAR ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","SUGARCANE",36.8
"469","","NATIONAL",2015,"SUGARCANE, SUGAR & SEED ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SUGARCANE",874700
"470","","NATIONAL",2015,"SUGARCANE, SUGAR & SEED ","YIELD, MEASURED IN TONS / ACRE","ALL CLASSES","TOTAL","TONS / ACRE","SUGARCANE",36.7
"471","","NATIONAL",2015,"SUNFLOWER ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","SUNFLOWER",NA
"472","","NATIONAL",2015,"SUNFLOWER ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","SUNFLOWER",19.6
"473","","NATIONAL",2015,"SUNFLOWER ","PRICE RECEIVED, MEASURED IN $ / CWT","ALL CLASSES","TOTAL","$ / CWT","SUNFLOWER",22.5
"474","","NATIONAL",2015,"SUNFLOWER ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","SUNFLOWER",1625
"475","","NATIONAL",2015,"SUNFLOWER, NON-OIL TYPE ","ACRES HARVESTED","NON-OIL TYPE","TOTAL","ACRES","SUNFLOWER",290400
"476","","NATIONAL",2015,"SUNFLOWER, NON-OIL TYPE ","PRICE RECEIVED, MEASURED IN $ / CWT","NON-OIL TYPE","TOTAL","$ / CWT","SUNFLOWER",26.6
"477","","NATIONAL",2015,"SUNFLOWER, NON-OIL TYPE ","YIELD, MEASURED IN LB / ACRE","NON-OIL TYPE","TOTAL","LB / ACRE","SUNFLOWER",1863
"478","","NATIONAL",2015,"SUNFLOWER, OIL TYPE ","ACRES HARVESTED","OIL TYPE","TOTAL","ACRES","SUNFLOWER",NA
"479","","NATIONAL",2015,"SUNFLOWER, OIL TYPE ","PRICE RECEIVED, MEASURED IN $ / CWT","OIL TYPE","TOTAL","$ / CWT","SUNFLOWER",18.2
"480","","NATIONAL",2015,"SUNFLOWER, OIL TYPE ","YIELD, MEASURED IN LB / ACRE","OIL TYPE","TOTAL","LB / ACRE","SUNFLOWER",1579
"481","","NATIONAL",2015,"TARO ","ACRES HARVESTED","ALL CLASSES","TOTAL","ACRES","TARO",340
"482","","NATIONAL",2015,"TARO ","PRICE RECEIVED, MEASURED IN $ / LB","ALL CLASSES","TOTAL","$ / LB","TARO",0.68
"483","","NATIONAL",2015,"TARO ","YIELD, MEASURED IN LB / ACRE","ALL CLASSES","TOTAL","LB / ACRE","TARO",10300
"484","","NATIONAL",2015,"TOBACCO, AIR-CURED DARK (CLASS 3B) ","ACRES HARVESTED","AIR-CURED DARK (CLASS 3B)","TOTAL","ACRES","TOBACCO",6200
"485","","NATIONAL",2015,"TOBACCO, AIR-CURED DARK (CLASS 3B) ","PRICE RECEIVED, MEASURED IN $ / LB","AIR-CURED DARK (CLASS 3B)","TOTAL","$ / LB","TOBACCO",2.366
"486","","NATIONAL",2015,"TOBACCO, AIR-CURED DARK (CLASS 3B) ","YIELD, MEASURED IN LB / ACRE","AIR-CURED DARK (CLASS 3B)","TOTAL","LB / ACRE","TOBACCO",2750
"487","","NATIONAL",2015,"TOBACCO, AIR-CURED LIGHT (CLASS 3A) ","ACRES HARVESTED","AIR-CURED LIGHT (CLASS 3A)","TOTAL","ACRES","TOBACCO",80500
